PlayerID,Season,Team,Lg,Salary,
player49,2007-08,NJN,NBA,1219590,
player490,1995-96,ATL,NBA,791000,
player490,1996-97,ATL,NBA,910000,
player490,1997-98,ATL,NBA,1028400,
player490,1998-99,ATL,NBA,4725000,
player490,1999-00,ATL,NBA,5318437,
player490,2000-01,ATL,NBA,5910000,
player490,2001-02,ATL,NBA,6500312,
player490,2002-03,ATL,NBA,7091250,
player490,2003-04,ATL,NBA,7682188,
player490,2004-05,DAL,NBA,8273125,
player490,2005-06,CLE,NBA,1138500,
player490,2006-07,UTA,NBA,1178348,
player491,2009-10,CHA,NBA,1957080,
player491,2010-11,CHA,NBA,2103840,
player491,2011-12,CHA,NBA,2250600,
player491,2012-13,CHA,NBA,3101327,
player491,2013-14,CHA,NBA,6000000,
player491,2014-15,CHO,NBA,6000000,
player491,2015-16,POR,NBA,6000000,
player492,2010-11,MEM,NBA,2020200,
player492,2011-12,NOH,NBA,2171640,
player492,2012-13,NOH,NBA,2323200,
player492,2014-15,LAL,NBA,1082000,
player493,2012-13,MIL,NBA,1823280,
player493,2013-14,MIL,NBA,1905360,
player493,2014-15,MIL,NBA,1987320,
player493,2015-16,MIL,NBA,2943221,
player496,2006-07,CHA,NBA,1800000,
player496,2007-08,DET,NBA,1944000,
player496,2008-09,DET,NBA,2000000,
player497,2015-16,ORL,NBA,3741480,
player498,2008-09,IND,NBA,1465400,
player498,2009-10,IND,NBA,1575360,
player498,2010-11,IND,NBA,1685280,
player498,2011-12,IND,NBA,2588590,
player498,2012-13,IND,NBA,13686750,
player498,2013-14,IND,NBA,14283844,
player498,2014-15,IND,NBA,14898938,
player498,2015-16,LAL,NBA,15500000,
player499,2008-09,CLE,NBA,1329480,
player499,2009-10,CLE,NBA,1429200,
player499,2010-11,CLE,NBA,1528920,
player499,2011-12,SAC,NBA,2354537,
player499,2012-13,POR,NBA,4000000,
player499,2013-14,DEN,NBA,5150000,
player499,2014-15,DEN,NBA,5381750,
player499,2015-16,DEN,NBA,5613500,
player499,2015-16,WAS,NBA,366337,
player5,2006-07,NJN,NBA,412718,
player5,2008-09,LAC,NBA,297163,
player50,2006-07,NOK,NBA,1767600,
player50,2007-08,NOH,NBA,1900200,
player50,2008-09,NOH,NBA,2032800,
player50,2009-10,HOU,NBA,2801198,
player50,2010-11,ATL,NBA,992680,
player501,2011-12,CHA,NBA,473604,
player501,2012-13,CHA,NBA,44835,
player502,2002-03,DEN,NBA,1945520,
player502,2003-04,DEN,NBA,2102840,
player502,2004-05,DEN,NBA,2260280,
player502,2005-06,DEN,NBA,3039889,
player502,2006-07,DEN,NBA,8000000,
player502,2007-08,DEN,NBA,8840000,
player502,2008-09,DEN,NBA,9680000,
player502,2009-10,DEN,NBA,10520000,
player502,2010-11,DEN,NBA,11360000,
player502,2011-12,DEN,NBA,13000000,
player502,2012-13,WAS,NBA,13000000,
player502,2013-14,WAS,NBA,13000000,
player502,2014-15,WAS,NBA,13000000,
player502,2015-16,WAS,NBA,13000000,
player503,2008-09,SAS,NBA,1006200,
player503,2009-10,SAS,NBA,1081680,
player503,2010-11,SAS,NBA,1157160,
player503,2011-12,IND,NBA,2086360,
player503,2012-13,IND,NBA,8000000,
player503,2013-14,IND,NBA,8000000,
player503,2014-15,IND,NBA,8000000,
player503,2015-16,IND,NBA,8000000,
player504,1994-95,DET,NBA,2750000,
player504,1995-96,DET,NBA,4050000,
player504,1996-97,DET,NBA,5025000,
player504,1997-98,DET,NBA,5850000,
player504,1998-99,DET,NBA,6675000,
player504,1999-00,DET,NBA,6939000,
player504,2000-01,ORL,NBA,9660000,
player504,2001-02,ORL,NBA,10865250,
player504,2002-03,ORL,NBA,12072500,
player504,2003-04,ORL,NBA,13279750,
player504,2004-05,ORL,NBA,14487000,
player504,2005-06,ORL,NBA,15694250,
player504,2006-07,ORL,NBA,16901500,
player504,2007-08,PHO,NBA,1830000,
player504,2008-09,PHO,NBA,1976400,
player504,2009-10,PHO,NBA,3000000,
player504,2010-11,PHO,NBA,3324000,
player504,2011-12,PHO,NBA,6500000,
player504,2012-13,LAC,NBA,1975000,
player505,2009-10,HOU,NBA,2483280,
player505,2010-11,HOU,NBA,2669520,
player505,2011-12,HOU,NBA,2855760,
player505,2012-13,LAL,NBA,3632527,
player505,2013-14,LAL,NBA,3563600,
player505,2014-15,LAL,NBA,9000000,
player505,2015-16,IND,NBA,4000000,
player506,2013-14,IND,NBA,1246680,
player506,2014-15,IND,NBA,1302840,
player506,2015-16,IND,NBA,1358880,
player507,2008-09,OKC,NBA,148238,
player508,2015-16,DET,NBA,525093,
player509,2003-04,CHI,NBA,2185920,
player509,2004-05,CHI,NBA,2349840,
player509,2005-06,CHI,NBA,2513880,
player509,2006-07,CHI,NBA,3192628,
player509,2007-08,CHI,NBA,11250000,
player509,2008-09,CHI,NBA,10000000,
player509,2009-10,CHI,NBA,9500000,
player509,2010-11,ATL,NBA,9000000,
player509,2011-12,ATL,NBA,8100000,
player509,2012-13,CHI,NBA,3941000,
player509,2013-14,CHI,NBA,4059000,
player509,2014-15,CHI,NBA,2730000,
player509,2015-16,ATL,NBA,2870000,
player51,2001-02,TOR,NBA,332817,
player51,2002-03,UTA,NBA,546000,
player51,2003-04,UTA,NBA,800000,
player51,2004-05,UTA,NBA,4000000,
player51,2005-06,DET,NBA,4000000,
player51,2006-07,ORL,NBA,4100000,
player51,2007-08,ORL,NBA,4100000,
player51,2009-10,MIA,NBA,1107572,
player51,2010-11,MIA,NBA,1223166,
player510,2006-07,MIA,NBA,412718,
player511,2010-11,MIL,NBA,103078,
player511,2011-12,MIL,NBA,245884,
player512,2005-06,DEN,NBA,1148760,
player512,2006-07,MIL,NBA,1234800,
player513,2005-06,CHI,NBA,52033,
player514,2009-10,PHI,NBA,1514280,
player514,2010-11,PHI,NBA,1627920,
player514,2011-12,PHI,NBA,1741440,
player514,2012-13,PHI,NBA,2674852,
player514,2013-14,NOP,NBA,9213484,
player514,2014-15,NOP,NBA,9904495,
player514,2015-16,NOP,NBA,10595507,
player515,2014-15,GSW,NBA,816482,
player515,2015-16,CHI,NBA,947300,
player516,2006-07,CHA,NBA,412718,
player516,2007-08,CHA,NBA,687456,
player516,2008-09,DAL,NBA,972581,
player516,2009-10,MIN,NBA,2183333,
player516,2010-11,CLE,NBA,2333333,
player516,2011-12,CLE,NBA,2483333,
player516,2012-13,LAC,NBA,1069509,
player516,2013-14,LAC,NBA,1186459,
player516,2014-15,SAC,NBA,1316809,
player516,2015-16,MEM,NBA,593056,
player516,2015-16,WAS,NBA,176375,
player517,2015-16,BRK,NBA,1335480,
player518,2015-16,PHI,NBA,1050000,
player519,2011-12,SAC,NBA,775000,
player519,2012-13,HOU,NBA,809875,
player519,2013-14,HOU,NBA,100000,
player52,2008-09,MEM,NBA,977160,
player52,2009-10,MEM,NBA,1050480,
player52,2010-11,MEM,NBA,1123680,
player52,2011-12,MEM,NBA,2027119,
player52,2012-13,MEM,NBA,3006217,
player52,2013-14,DEN,NBA,3231683,
player52,2014-15,DEN,NBA,3457149,
player52,2015-16,DEN,NBA,2814000,
player520,2014-15,UTA,NBA,1290360,
player520,2015-16,UTA,NBA,1348440,
player522,2007-08,ATL,NBA,3745800,
player522,2008-09,ATL,NBA,4026720,
player522,2009-10,ATL,NBA,4307640,
player522,2010-11,ATL,NBA,5444857,
player522,2011-12,ATL,NBA,12000000,
player522,2012-13,ATL,NBA,12000000,
player522,2013-14,ATL,NBA,12000000,
player522,2014-15,ATL,NBA,12000000,
player522,2015-16,ATL,NBA,12000000,
player523,2011-12,NJN,NBA,91642,
player524,1992-93,HOU,NBA,997000,
player524,1993-94,HOU,NBA,1200000,
player524,1994-95,HOU,NBA,1499000,
player524,1995-96,HOU,NBA,1601000,
player524,1996-97,PHO,NBA,1703000,
player524,1997-98,LAL,NBA,6000000,
player524,1998-99,LAL,NBA,5000000,
player524,1999-00,LAL,NBA,4800000,
player524,2000-01,LAL,NBA,4800000,
player524,2001-02,LAL,NBA,5300000,
player524,2002-03,LAL,NBA,5300000,
player524,2003-04,SAS,NBA,4500000,
player524,2004-05,SAS,NBA,1100000,
player524,2005-06,SAS,NBA,3000000,
player524,2006-07,SAS,NBA,3315000,
player524,2007-08,SAS,NBA,3630000,
player526,2000-01,MIA,NBA,316969,
player526,2001-02,MIA,NBA,465850,
player526,2002-03,MIA,NBA,637435,
player526,2003-04,LAC,NBA,750000,
player526,2004-05,CHA,NBA,825000,
player526,2004-05,MIL,NBA,563327,
player526,2005-06,PHO,NBA,835810,
player526,2006-07,NJN,NBA,1400000,
player526,2007-08,BOS,NBA,1500000,
player526,2008-09,BOS,NBA,2650000,
player526,2009-10,NYK,NBA,2862000,
player526,2010-11,MIA,NBA,1352181,
player527,2004-05,ORL,NBA,4179720,
player527,2005-06,ORL,NBA,4493160,
player527,2006-07,ORL,NBA,4806720,
player527,2007-08,ORL,NBA,6061274,
player527,2008-09,ORL,NBA,13758000,
player527,2009-10,ORL,NBA,15202590,
player527,2010-11,ORL,NBA,16647180,
player527,2011-12,ORL,NBA,18091770,
player527,2012-13,LAL,NBA,19536360,
player527,2013-14,HOU,NBA,20513178,
player527,2014-15,HOU,NBA,21436271,
player527,2015-16,HOU,NBA,22359364,
player528,2003-04,DAL,NBA,773400,
player528,2004-05,DAL,NBA,863640,
player528,2005-06,DAL,NBA,923880,
player528,2006-07,DAL,NBA,1667603,
player528,2007-08,DAL,NBA,9000000,
player528,2008-09,DAL,NBA,9945000,
player528,2009-10,WAS,NBA,10890000,
player528,2010-11,WAS,NBA,3000000,
player528,2011-12,UTA,NBA,2150000,
player528,2012-13,MIN,NBA,1229255,
player529,1994-95,WSB,NBA,1309000,
player529,1995-96,WSB,NBA,1702000,
player529,1996-97,WSB,NBA,9750000,
player529,1997-98,WAS,NBA,11250000,
player529,1998-99,WAS,NBA,13125000,
player529,1999-00,WAS,NBA,15000000,
player529,2000-01,WAS,NBA,16875000,
player529,2001-02,DAL,NBA,18750000,
player529,2002-03,DEN,NBA,20625000,
player529,2003-04,ORL,NBA,4917000,
player529,2004-05,HOU,NBA,5408700,
player529,2005-06,HOU,NBA,5900400,
player529,2006-07,HOU,NBA,6392100,
player529,2007-08,MIN,NBA,6883800,
player529,2007-08,DAL,NBA,1211197,
player529,2008-09,MIN,NBA,7375500,
player529,2008-09,CHA,NBA,928143,
player529,2008-09,DEN,NBA,51976,
player529,2009-10,POR,NBA,1306455,
player529,2010-11,MIA,NBA,1352181,
player529,2011-12,MIA,NBA,1352181,
player53,2010-11,CHI,NBA,1721000,
player53,2011-12,CHI,NBA,1857500,
player53,2012-13,HOU,NBA,8374646,
player53,2013-14,HOU,NBA,8374646,
player53,2014-15,NOP,NBA,8374646,
player53,2015-16,NOP,NBA,11000000,
player530,2009-10,MEM,NBA,199185,
player530,2009-10,BOS,NBA,193802,
player530,2010-11,WAS,NBA,192791,
player530,2014-15,LAC,NBA,55774,
player531,1997-98,UTA,NBA,242000,
player531,1998-99,LAC,NBA,287500,
player531,1999-00,LAC,NBA,460000,
player531,2000-01,ORL,NBA,523500,
player531,2001-02,ORL,NBA,590850,
player531,2002-03,MIN,NBA,2000000,
player531,2003-04,MIN,NBA,2100000,
player531,2004-05,MIN,NBA,4903000,
player531,2005-06,MIN,NBA,5253000,
player531,2006-07,MIN,NBA,5603000,
player531,2007-08,MIN,NBA,5953000,
player531,2007-08,GSW,NBA,1219590,
player532,2015-16,LAL,NBA,525093,
player533,2015-16,OKC,NBA,1140240,
player534,1998-99,PHI,NBA,1330000,
player534,1999-00,GSW,NBA,1722240,
player534,2000-01,GSW,NBA,1842480,
player534,2001-02,GSW,NBA,2343635,
player534,2002-03,WAS,NBA,4546000,
player534,2003-04,WAS,NBA,5000600,
player534,2004-05,WAS,NBA,5455200,
player534,2005-06,CLE,NBA,10344900,
player534,2006-07,CLE,NBA,13363012,
player534,2007-08,CHI,NBA,12000084,
player534,2008-09,NYK,NBA,12827676,
player534,2009-10,SAC,NBA,13655268,
player534,2011-12,ORL,NBA,414443,
player535,2014-15,MIN,NBA,880000,
player536,2004-05,UTA,NBA,1481400,
player536,2005-06,UTA,NBA,1592400,
player536,2006-07,TOR,NBA,1703520,
player536,2007-08,TOR,NBA,2522913,
player536,2008-09,TOR,NBA,3200000,
player536,2009-10,NJN,NBA,3200000,
player536,2010-11,NJN,NBA,3200000,
player536,2011-12,NJN,NBA,8000000,
player536,2012-13,BRK,NBA,12000000,
player536,2013-14,BOS,NBA,12000000,
player536,2014-15,WAS,NBA,4300000,
player536,2015-16,PHO,NBA,4600000,
player536,2015-16,ATL,NBA,388025,
player537,2009-10,GSW,NBA,632455,
player538,1993-94,DET,NBA,902000,
player538,1994-95,DET,NBA,1173000,
player538,1995-96,DET,NBA,1444000,
player538,1996-97,DET,NBA,1715000,
player538,1997-98,DET,NBA,1750000,
player538,1998-99,DET,NBA,2050000,
player538,1999-00,DET,NBA,2350000,
player538,2000-01,MIL,NBA,2650000,
player538,2001-02,LAL,NBA,3425760,
player538,2002-03,TOR,NBA,3870912,
player538,2003-04,DET,NBA,3000000,
player538,2004-05,DET,NBA,1600000,
player538,2005-06,DET,NBA,1760000,
player538,2006-07,DET,NBA,2250000,
player538,2007-08,DET,NBA,2250000,
player538,2008-09,CHI,NBA,1143473,
player538,2009-10,CHI,NBA,1306455,
player539,2008-09,ATL,NBA,442114,
player539,2009-10,ATL,NBA,307564,
player54,1999-00,ORL,NBA,385000,
player54,2000-01,DET,NBA,3000000,
player54,2001-02,DET,NBA,3300000,
player54,2002-03,DET,NBA,3600000,
player54,2003-04,DET,NBA,3900000,
player54,2004-05,LAL,NBA,4200000,
player54,2005-06,WAS,NBA,4500000,
player54,2006-07,MEM,NBA,3000000,
player54,2007-08,DEN,NBA,3000000,
player54,2008-09,OKC,NBA,3240000,
player54,2009-10,DET,NBA,1306455,
player54,2009-10,MIN,NBA,760000,
player540,2015-16,BOS,NBA,1148640,
player541,2001-02,ORL,NBA,1244880,
player541,2002-03,ORL,NBA,1338240,
player541,2003-04,ORL,NBA,1431600,
player541,2004-05,CLE,NBA,1000000,
player541,2004-05,PHO,NBA,720046,
player541,2005-06,PHI,NBA,2800000,
player541,2006-07,PHI,NBA,3024000,
player541,2007-08,DEN,NBA,3248000,
player541,2008-09,DEN,NBA,3862600,
player541,2009-10,MEM,NBA,3696000,
player542,2009-10,OKC,NBA,1120200,
player542,2010-11,OKC,NBA,1204200,
player542,2011-12,OKC,NBA,1288200,
player542,2012-13,OKC,NBA,2253062,
player542,2013-14,OKC,NBA,12250000,
player542,2014-15,OKC,NBA,12350000,
player542,2015-16,OKC,NBA,12350000,
player543,2004-05,PHI,NBA,1914480,
player543,2005-06,PHI,NBA,2058000,
player543,2006-07,PHI,NBA,2201640,
player543,2007-08,PHI,NBA,2804889,
player543,2008-09,PHI,NBA,11300000,
player543,2009-10,PHI,NBA,12200000,
player543,2010-11,PHI,NBA,12345250,
player543,2011-12,PHI,NBA,13531750,
player543,2012-13,DEN,NBA,14968250,
player543,2013-14,GSW,NBA,12868632,
player543,2014-15,GSW,NBA,12289544,
player543,2015-16,GSW,NBA,11710456,
player544,1996-97,CLE,NBA,720000,
player544,1997-98,CLE,NBA,828000,
player544,1999-00,CLE,NBA,9000000,
player544,2000-01,CLE,NBA,10130000,
player544,2001-02,CLE,NBA,11250000,
player544,2002-03,CLE,NBA,12375000,
player544,2003-04,CLE,NBA,13500000,
player544,2004-05,CLE,NBA,14625000,
player544,2005-06,CLE,NBA,8740000,
player544,2006-07,CLE,NBA,9442697,
player544,2007-08,CLE,NBA,10142156,
player544,2008-09,CLE,NBA,10841615,
player544,2009-10,WAS,NBA,11541074,
player544,2010-11,MIA,NBA,1352181,
player545,2006-07,NJN,NBA,800000,
player545,2007-08,NOH,NBA,864000,
player546,2004-05,DAL,NBA,800000,
player546,2005-06,DAL,NBA,880000,
player546,2006-07,DAL,NBA,1628959,
player546,2007-08,DAL,NBA,1800000,
player546,2007-08,LAL,NBA,434091,
player546,2007-08,GSW,NBA,249478,
player546,2008-09,DAL,NBA,1971941,
player546,2008-09,LAL,NBA,880658,
player546,2009-10,LAL,NBA,959111,
player546,2010-11,NOH,NBA,1069509,
player547,2005-06,MIL,NBA,398762,
player547,2006-07,MIL,NBA,664209,
player547,2009-10,MIL,NBA,2100000,
player547,2010-11,MIL,NBA,2320500,
player547,2011-12,MIL,NBA,2541000,
player547,2012-13,MIL,NBA,7900000,
player547,2013-14,MIL,NBA,7900000,
player547,2014-15,DET,NBA,7900000,
player547,2015-16,ORL,NBA,7900000,
player548,2014-15,UTA,NBA,507336,
player548,2015-16,UTA,NBA,2250000,
player549,2014-15,MIL,NBA,820000,
player549,2015-16,MIL,NBA,855000,
player55,1991-92,ATL,NBA,875000,
player55,1992-93,ATL,NBA,1138000,
player55,1993-94,ATL,NBA,1400000,
player55,1994-95,ATL,NBA,1662500,
player55,1995-96,ATL,NBA,2160000,
player55,1996-97,DET,NBA,2480000,
player55,1997-98,POR,NBA,2800000,
player55,1998-99,POR,NBA,3200000,
player55,1999-00,HOU,NBA,3450000,
player55,1999-00,POR,NBA,510000,
player55,2000-01,POR,NBA,923500,
player55,2001-02,CHH,NBA,2400000,
player55,2002-03,NOH,NBA,2400000,
player55,2003-04,NOH,NBA,2400000,
player55,2004-05,ORL,NBA,1100000,
player55,2005-06,ORL,NBA,1138500,
player551,2011-12,CLE,NBA,5144280,
player551,2012-13,CLE,NBA,5530080,
player551,2013-14,CLE,NBA,5607240,
player551,2014-15,CLE,NBA,7070730,
player551,2015-16,CLE,NBA,14746000,
player552,1996-97,PHI,NBA,2267000,
player552,1997-98,PHI,NBA,3128640,
player552,1998-99,PHI,NBA,3537000,
player552,1999-00,PHI,NBA,9000000,
player552,2000-01,PHI,NBA,10130000,
player552,2001-02,PHI,NBA,11250000,
player552,2002-03,PHI,NBA,12375000,
player552,2003-04,PHI,NBA,13500000,
player552,2004-05,PHI,NBA,14625000,
player552,2005-06,PHI,NBA,16453125,
player552,2006-07,DEN,NBA,17184375,
player552,2007-08,DEN,NBA,19012500,
player552,2008-09,DET,NBA,20840625,
player552,2009-10,PHI,NBA,1029794,
player552,2009-10,MEM,NBA,161386,
player553,2004-05,ATL,NBA,425000,
player553,2005-06,ATL,NBA,641748,
player553,2006-07,ATL,NBA,744551,
player553,2007-08,MIL,NBA,826046,
player553,2008-09,PHI,NBA,854957,
player553,2009-10,MIL,NBA,1050000,
player553,2010-11,OKC,NBA,1200000,
player553,2011-12,OKC,NBA,1200000,
player553,2012-13,PHI,NBA,1223166,
player554,2005-06,POR,NBA,1058640,
player554,2006-07,POR,NBA,1137960,
player554,2007-08,POR,NBA,1217400,
player554,2008-09,IND,NBA,2002623,
player554,2009-10,TOR,NBA,4500000,
player554,2010-11,NOH,NBA,4600000,
player554,2011-12,NOH,NBA,5000000,
player554,2012-13,GSW,NBA,5400000,
player554,2013-14,CLE,NBA,6300000,
player554,2014-15,BRK,NBA,6300000,
player554,2015-16,BRK,NBA,6300000,
player555,1997-98,DEN,NBA,694920,
player555,1998-99,MIN,NBA,799200,
player555,1999-00,MIN,NBA,903360,
player555,2000-01,SAC,NBA,2250000,
player555,2001-02,SAC,NBA,2475000,
player555,2002-03,SAC,NBA,2700000,
player555,2003-04,SAC,NBA,2925000,
player555,2004-05,SAC,NBA,3150000,
player555,2005-06,MEM,NBA,3375000,
player555,2006-07,NOK,NBA,5259000,
player555,2007-08,HOU,NBA,5670000,
player555,2008-09,SAC,NBA,6487888,
player556,2009-10,CLE,NBA,53834,
player557,2008-09,CLE,NBA,450000,
player557,2009-10,CLE,NBA,736420,
player557,2010-11,SAC,NBA,854389,
player559,1999-00,DET,NBA,302875,
player559,2000-01,PHI,NBA,423500,
player559,2002-03,TOR,NBA,171932,
player559,2005-06,CHI,NBA,771123,
player559,2005-06,MIL,NBA,583944,
player56,2008-09,CHA,NBA,2208960,
player56,2009-10,CHA,NBA,2385480,
player56,2010-11,CHA,NBA,2540400,
player56,2011-12,CHA,NBA,3236470,
player56,2012-13,IND,NBA,3500000,
player56,2013-14,TOR,NBA,1267000,
player56,2014-15,OKC,NBA,3000000,
player56,2015-16,DEN,NBA,3000000,
player560,1993-94,DAL,NBA,2000000,
player560,1994-95,DAL,NBA,2700000,
player560,1995-96,DAL,NBA,3200000,
player560,1996-97,DAL,NBA,3900000,
player560,1997-98,PHI,NBA,4600000,
player560,1998-99,POR,NBA,1750000,
player560,1999-00,ATL,NBA,1925000,
player560,2000-01,ATL,NBA,2330000,
player560,2001-02,MIA,NBA,789170,
player560,2002-03,SAC,NBA,791341,
player560,2003-04,HOU,NBA,2200000,
player560,2004-05,HOU,NBA,2420000,
player560,2005-06,PHO,NBA,2640000,
player561,2004-05,CLE,NBA,1818720,
player561,2005-06,CLE,NBA,1955160,
player561,2006-07,BOS,NBA,2091480,
player561,2006-07,LAC,NBA,40501,
player561,2007-08,MIA,NBA,279415,
player562,2000-01,GSW,NBA,316969,
player562,2001-02,GSW,NBA,3250000,
player562,2002-03,MIN,NBA,3575000,
player562,2003-04,PHI,NBA,3900000,
player562,2004-05,PHI,NBA,4225000,
player562,2005-06,NJN,NBA,4550000,
player562,2006-07,NOK,NBA,4875000,
player563,2014-15,PHI,NBA,400000,
player563,2015-16,PHI,NBA,750000,
player564,2011-12,OKC,NBA,1156320,
player564,2012-13,OKC,NBA,1243080,
player564,2013-14,OKC,NBA,1260360,
player564,2014-15,DET,NBA,2204370,
player564,2015-16,DET,NBA,14000000,
player565,2000-01,NJN,NBA,316969,
player565,2001-02,SAS,NBA,590850,
player565,2002-03,SAS,NBA,699935,
player565,2003-04,ATL,NBA,1000000,
player565,2004-05,IND,NBA,5100000,
player565,2005-06,IND,NBA,5610000,
player565,2006-07,GSW,NBA,6120000,
player565,2007-08,GSW,NBA,6630000,
player565,2008-09,GSW,NBA,7140000,
player565,2009-10,CHA,NBA,7650000,
player565,2010-11,CHA,NBA,8453250,
player565,2011-12,MIL,NBA,9256500,
player565,2012-13,SAS,NBA,10059750,
player566,2002-03,PHO,NBA,941040,
player566,2003-04,PHO,NBA,1011600,
player566,2004-05,PHO,NBA,1082160,
player566,2006-07,HOU,NBA,31250,
player566,2007-08,MEM,NBA,826269,
player567,2012-13,DAL,NBA,473604,
player567,2013-14,DAL,NBA,788872,
player567,2014-15,DAL,NBA,915243,
player567,2014-15,DAL,NBA,236866,
player568,2010-11,NJN,NBA,1156320,
player568,2011-12,NJN,NBA,1243080,
player568,2012-13,BRK,NBA,50258,
player569,1998-99,SAC,NBA,287500,
player569,2001-02,SEA,NBA,465850,
player569,2002-03,SEA,NBA,4546000,
player569,2003-04,SEA,NBA,5000600,
player569,2004-05,SEA,NBA,5455200,
player569,2005-06,NYK,NBA,5000000,
player569,2006-07,NYK,NBA,5400000,
player569,2007-08,NYK,NBA,5800000,
player569,2008-09,CHI,NBA,6200000,
player569,2009-10,CHI,NBA,6600000,
player57,2006-07,ORL,NBA,412718,
player57,2007-08,ORL,NBA,687456,
player570,2003-04,CLE,NBA,4018920,
player570,2004-05,CLE,NBA,4320360,
player570,2005-06,CLE,NBA,4621800,
player570,2006-07,CLE,NBA,5828090,
player570,2007-08,CLE,NBA,13041250,
player570,2008-09,CLE,NBA,14410581,
player570,2009-10,CLE,NBA,15779912,
player570,2010-11,MIA,NBA,14500000,
player570,2011-12,MIA,NBA,16022500,
player570,2012-13,MIA,NBA,17545000,
player570,2013-14,MIA,NBA,19067500,
player570,2014-15,CLE,NBA,20644400,
player570,2015-16,CLE,NBA,22971000,
player571,2002-03,MIA,NBA,512435,
player571,2003-04,BOS,NBA,638679,
player571,2004-05,MIL,NBA,3100000,
player571,2005-06,TOR,NBA,3410000,
player571,2006-07,MIN,NBA,5215000,
player571,2007-08,NOH,NBA,5632200,
player571,2008-09,WAS,NBA,6244093,
player571,2009-10,WAS,NBA,6466600,
player571,2011-12,CHI,NBA,277566,
player571,2012-13,DAL,NBA,795401,
player572,1998-99,GSW,NBA,1940000,
player572,1999-00,GSW,NBA,2503800,
player572,2000-01,GSW,NBA,2678400,
player572,2001-02,GSW,NBA,3388176,
player572,2002-03,GSW,NBA,10067750,
player572,2003-04,DAL,NBA,11326219,
player572,2004-05,WAS,NBA,12584688,
player572,2005-06,WAS,NBA,13843156,
player572,2006-07,WAS,NBA,15101625,
player572,2007-08,WAS,NBA,16360094,
player572,2008-09,WAS,NBA,9923285,
player572,2009-10,CLE,NBA,11641095,
player572,2010-11,CLE,NBA,13358905,
player572,2011-12,CLE,NBA,15076715,
player572,2012-13,LAL,NBA,1352181,
player572,2013-14,LAC,NBA,1399507,
player573,2002-03,LAC,NBA,1750000,
player573,2003-04,LAC,NBA,1925000,
player573,2004-05,LAC,NBA,2100000,
player573,2005-06,MIN,NBA,5000000,
player573,2006-07,MIN,NBA,5525000,
player573,2007-08,MIN,NBA,6050000,
player573,2008-09,MEM,NBA,6575000,
player573,2009-10,MEM,NBA,7100000,
player573,2010-11,MEM,NBA,7625000,
player574,2005-06,IND,NBA,4000000,
player574,2006-07,GSW,NBA,4000000,
player575,2008-09,TOR,NBA,442114,
player575,2009-10,MIN,NBA,736420,
player577,2004-05,BOS,NBA,1407240,
player577,2005-06,BOS,NBA,1512840,
player577,2006-07,BOS,NBA,1618320,
player577,2007-08,MIN,NBA,2480885,
player577,2008-09,MIN,NBA,11000000,
player577,2009-10,MIN,NBA,12000000,
player577,2010-11,UTA,NBA,13000000,
player577,2011-12,UTA,NBA,14000000,
player577,2012-13,UTA,NBA,15000000,
player577,2013-14,CHA,NBA,13500000,
player577,2014-15,CHO,NBA,13666667,
player577,2015-16,CHO,NBA,13833333,
player578,2014-15,BRK,NBA,507336,
player578,2015-16,PHO,NBA,421449,
player58,2011-12,NOH,NBA,1567500,
player58,2012-13,MIL,NBA,1500000,
player58,2013-14,ATL,NBA,1500000,
player580,2001-02,NJN,NBA,1379400,
player580,2002-03,NJN,NBA,1482840,
player580,2003-04,NJN,NBA,1586280,
player580,2004-05,NJN,NBA,2266794,
player580,2005-06,NJN,NBA,10200000,
player580,2006-07,NJN,NBA,11200000,
player580,2007-08,NJN,NBA,12200000,
player580,2008-09,MIL,NBA,13200000,
player580,2009-10,SAS,NBA,14200000,
player580,2010-11,SAS,NBA,8400000,
player580,2011-12,SAS,NBA,9282000,
player580,2012-13,GSW,NBA,10164000,
player580,2013-14,UTA,NBA,11046000,
player580,2014-15,DAL,NBA,1448490,
player580,2015-16,CLE,NBA,1499000,
player581,2002-03,WAS,NBA,1594920,
player581,2003-04,WAS,NBA,1714440,
player581,2004-05,WAS,NBA,1834080,
player581,2005-06,WAS,NBA,2433824,
player581,2006-07,NYK,NBA,5215000,
player581,2007-08,NYK,NBA,5632200,
player581,2008-09,NYK,NBA,6049400,
player581,2009-10,HOU,NBA,6466600,
player581,2010-11,HOU,NBA,6883800,
player581,2011-12,NYK,NBA,1229255,
player581,2012-13,POR,NBA,1475106,
player582,2011-12,GSW,NBA,473604,
player582,2012-13,PHI,NBA,762195,
player583,2012-13,ATL,NBA,1204560,
player583,2013-14,ATL,NBA,1258800,
player583,2014-15,ATL,NBA,1312920,
player583,2015-16,PHO,NBA,981000,
player584,2009-10,MIL,NBA,2168520,
player584,2010-11,MIL,NBA,2331120,
player584,2011-12,MIL,NBA,2493720,
player584,2012-13,MIL,NBA,3179493,
player584,2013-14,DET,NBA,7655503,
player584,2014-15,DET,NBA,8000000,
player584,2015-16,ORL,NBA,8344497,
player585,2009-10,DET,NBA,457588,
player585,2010-11,DET,NBA,762195,
player585,2011-12,DET,NBA,4500000,
player585,2012-13,DET,NBA,4500000,
player585,2013-14,DET,NBA,4500000,
player585,2014-15,BOS,NBA,4500000,
